id,addressee,delivery_line_1,delivery_line_2,last_line,address_type,raw_address,latitude,longitude
NS_6b6cb5b0-b,,,,", MS",fhir_organization,"MS, USA",,
NS_8fc62508-1,,,,",",fhir_organization,,,
NS_fe777d8c-e,,,,", WY",fhir_organization,"WY, USA",,
NS_431893f6-5,,,,", TX",fhir_organization,"TX, US",,
NS_f9f65af7-b,,,,", WA",fhir_organization,"WA, USA",,
NS_6235657f-b,,,,", NV",fhir_organization,"NV, US",,
NS_001c4ec3-e,,,,", MN",fhir_organization,"MN, US",,
NS_444a90bb-4,,,,",",fhir_organization,,,
NS_eb64545b-e,,,,", MA",fhir_organization,"MA, USA",,
NS_cdc4c97f-4,,,,", ID",fhir_organization,"ID, US",,
NS_97426d7c-1,,,,", OK",fhir_organization,"OK, US",,
NS_2ed6ae0c-3,,,,", OH",fhir_organization,"OH, US",,
NS_236a447d-5,,,,", KY",fhir_organization,"KY, US",,
NS_8e60a423-c,,,,", IN",fhir_organization,"IN, US",,
NS_563abe28-2,,,,", TN",fhir_organization,"TN, US",,
NS_7bf542ed-4,,Clayton Medical Associates - Richmond,,",  63117",fhir_organization,"Clayton Medical Associates - Richmond, 63117, USA",,
NS_bd25d1d6-f,,,,", MA",fhir_organization,"MA, US",,
NS_b96ac19f-9,,,,", NH",fhir_organization,"NH, US",,
NS_c2e3c4e9-3,,,,", AZ",fhir_organization,"AZ, US",,
NS_26d998a3-e,,,,", PA",fhir_organization,"PA, US",,
NS_6acc547d-0,,,,", CA",fhir_organization,"CA, US",,
NS_a3f23674-c,,,,", VA",fhir_organization,"VA, US",,
NS_0d0cd1f7-4,,,,", NY",fhir_organization,"NY, US",,
NS_235cc001-2,,,,", FL",fhir_organization,"FL, US",,
NS_912329b0-a,,,,", OK",fhir_organization,"OK, US",,
NS_2c3ca983-2,,,,", MI",fhir_organization,"MI, US",,
NS_31450359-5,,,,", TX",fhir_organization,"TX, US",,
NS_5a2238ff-f,,,,", NJ",fhir_organization,"NJ, US",,
NS_fad03eb4-3,,,,", WI",fhir_organization,"WI, US",,
NS_32ebca4d-1,,,,", IL",fhir_organization,"IL, US",,
NS_71f27708-a,,,,", MT",fhir_organization,"MT, US",,
NS_455920fd-c,,,,", HI",fhir_organization,"HI, US",,
NS_0f81e793-b,,,,", OH",fhir_organization,"OH, US",,
NS_3e1da0b2-e,,,,", NH",fhir_organization,"NH, US",,
NS_3330219b-d,,,,", RI",fhir_organization,"RI, US",,
NS_009b2861-1,,,,", IN",fhir_organization,"IN, US",,
NS_dc6906d2-d,,,,", MO",fhir_organization,"MO, US",,
NS_83b26f65-7,,,,", MA",fhir_organization,"MA, US",,
NS_f4984438-0,,,,", ME",fhir_organization,"ME, US",,
NS_96ee411e-c,,,,", VT",fhir_organization,"VT, US",,
NS_b339cbdb-5,,,,", TN",fhir_organization,"TN, US",,
NS_1021bf7d-1,,,,", ID",fhir_organization,"ID, US",,
NS_1367c978-9,,,,", DE",fhir_organization,"DE, US",,
NS_43d69ea1-c,,,,", CT",fhir_organization,"CT, US",,
NS_208af855-0,,,,", KY",fhir_organization,"KY, US",,
NS_3ce721ec-7,,,,", MD",fhir_organization,"MD, US",,
NS_2fce5f9b-f,,,,", WA",fhir_organization,"WA, US",,
NS_dca1194d-1,,,,", OR",fhir_organization,"OR, US",,
NS_11d5761c-5,,,,", KS",fhir_organization,"KS, US",,
NS_0088db96-d,,,,", NC",fhir_organization,"NC, US",,
NS_911ac075-a,,,,", AR",fhir_organization,"AR, US",,
NS_011fbebe-9,,,,", WV",fhir_organization,"WV, US",,
NS_242c097a-3,,,,", LA",fhir_organization,"LA, US",,
NS_1da767f8-b,,,,", AK",fhir_organization,"AK, US",,
NS_4f226075-f,,,,", DC",fhir_organization,"DC, US",,
NS_08e60606-4,,,,", SC",fhir_organization,"SC, US",,
NS_e0eb0e52-6,,,,", MA",fhir_organization,"MA, USA",,
NS_b53a4027-4,,,,", CT",fhir_organization,"CT, US",,
NS_21d9669d-4,,,,", FL",fhir_organization,"FL, USA",,
NS_48cf546a-c,,,,", AK",fhir_organization,"AK, USA",,
NS_ec8cde18-f,,,,", FL",fhir_organization,"FL, US",,
NS_7a87849e-7,,Gardner Health Services - GHS St James Health Center,,",  95112-4007",fhir_organization,"Gardner Health Services - GHS St James Health Center, 95112-4007, US",,
NS_6800037f-b,,,,", GA",fhir_organization,"GA, US",,
NS_fa290607-6,,,,", MD",fhir_organization,"MD, US",,
NS_4fe76e87-0,,,,", DE",fhir_organization,"DE, US",,
NS_5e29a4aa-f,,,,", NY",fhir_organization,"NY, US",,
NS_5c838514-3,,,,", FL",fhir_organization,"FL, US",,
NS_025aa84b-b,,Center for Sleep Medicine,2529 Professional Rd,",  23235",fhir_organization,"Center for Sleep Medicine, 2529 Professional Rd, 23235, US",,
NS_0a00b569-d,,Summa Barberton Hospital (prior to 10/29/2022),155 5th St NE,", OH 44203",fhir_organization,"Summa Barberton Hospital (prior to 10/29/2022), 155 5th St NE, OH, 44203, USA",,
NS_6b12121b-1,,,,", WI",fhir_organization,"WI, USA",,
NS_f2171dfa-e,,,,", OH",fhir_organization,"OH, USA",,
NS_d92b0621-d,,,,", WA",fhir_organization,"WA, USA",,
NS_3f016ff5-8,,,,", KS",fhir_organization,"KS, US",,
NS_1386acf1-b,,,,", MO",fhir_organization,"MO, US",,
NS_6424cd3e-c,,,,", OR",fhir_organization,"OR, US",,
NS_379b5558-3,,,,", WA",fhir_organization,"WA, USA",,
NS_9066b065-5,,,,", MD",fhir_organization,"MD, US",,
NS_543e1c50-6,,,,", CO",fhir_organization,"CO, US",,
NS_60247323-3,,,,", IA",fhir_organization,"IA, US",,
NS_8711169a-0,,Texas Children's Pediatrics Dawson & Ramirez Pediatrics,,", TX 78705",fhir_organization,"Texas Children's Pediatrics Dawson & Ramirez Pediatrics, TX, 78705, US",,
NS_6a202985-a,,,,", OR",fhir_organization,"OR, USA",,
NS_06774f75-d,,,,", VA",fhir_organization,"VA, US",,
NS_801fd8ad-d,,,,", CA",fhir_organization,"CA, US",,
NS_3fc6fd27-4,,,,", NJ",fhir_organization,"NJ, US",,
NS_f09fe75d-c,,,,", LA",fhir_organization,"LA, US",,
NS_f1039867-2,,,,", NM",fhir_organization,"NM, US",,
NS_e47c6f57-2,,,,", NY",fhir_organization,"NY, US",,
NS_35f29447-1,,,,", FL",fhir_organization,"FL, US",,
NS_aeb8d92c-f,,,,", TN",fhir_organization,"TN, US",,
NS_a7d7de90-4,,,,", IA",fhir_organization,"IA, US",,
NS_67af080b-3,,,,", CA",fhir_organization,"CA, US",,
NS_be2674be-d,,,,", AL",fhir_organization,"AL, US",,
NS_31e10aaa-d,,,,", GA",fhir_organization,"GA, US",,
NS_cb2b625f-9,,,,", CT",fhir_organization,"CT, US",,
NS_6e694c0a-8,,,,", ID",fhir_organization,"ID, US",,
NS_a112c8be-2,,,,", PA",fhir_organization,"PA, US",,
NS_60966e1c-8,,,,", KS",fhir_organization,"KS, US",,
NS_9504053b-2,,,,", TX",fhir_organization,"TX, US",,
NS_d336e242-4,,,,", SC",fhir_organization,"SC, US",,
NS_eb0e5727-a,,,,", OR",fhir_organization,"OR, US",,
NS_5ae7d491-9,,,,", MO",fhir_organization,"MO, US",,
NS_ee0a53e7-b,,,,", WA",fhir_organization,"WA, US",,
NS_4881f454-9,,,,", OH",fhir_organization,"OH, US",,
NS_ee4555ce-6,,,,", MT",fhir_organization,"MT, US",,
NS_e02161bb-f,,,,", MA",fhir_organization,"MA, US",,
NS_dcf19b81-c,,,,", NC",fhir_organization,"NC, US",,
NS_004408c3-8,,,,", IN",fhir_organization,"IN, US",,
NS_9cf7b86c-6,,,,", ME",fhir_organization,"ME, US",,
NS_b299320a-f,,,,", DE",fhir_organization,"DE, US",,
NS_dc3b5b0a-1,,,,", VA",fhir_organization,"VA, US",,
NS_9b9fc42a-2,,,,", MI",fhir_organization,"MI, US",,
NS_1c0917fa-5,,,,", MD",fhir_organization,"MD, US",,
NS_1db8f881-4,,,,", KY",fhir_organization,"KY, US",,
NS_329fdb89-d,,,,", RI",fhir_organization,"RI, US",,
NS_5efa01b1-6,,,,", NH",fhir_organization,"NH, US",,
NS_308bc6c9-c,,,,", NV",fhir_organization,"NV, US",,
NS_bcfecbaa-f,,,,", CO",fhir_organization,"CO, US",,
NS_325224dc-1,,,,", UT",fhir_organization,"UT, US",,
NS_98db85f5-5,,,,", MS",fhir_organization,"MS, US",,
NS_fa707e94-1,,,,", IL",fhir_organization,"IL, US",,
NS_eba368ca-c,,,,", DC",fhir_organization,"DC, US",,
NS_a2afa6d3-c,,,,", AZ",fhir_organization,"AZ, US",,
NS_78d4d26c-0,,,,", WA",fhir_organization,"WA, US",,
NS_a922c858-5,,,,", TX",fhir_organization,"TX, USA",,
NS_17748688-0,,,,", IL",fhir_organization,"IL, USA",,
NS_b5f3e9f9-8,,Memorial Hermann,,",  77030",fhir_organization,"Memorial Hermann, 77030, US",,
NS_f8cd5de0-f,,,,", NV",fhir_organization,"NV, US",,
NS_a5f3fe27-6,,,,", CA",fhir_organization,"CA, US",,
NS_c4a149bd-a,,SELF REGIONAL OPTIMUM LIFE CENTER,,",  29646",fhir_organization,"SELF REGIONAL OPTIMUM LIFE CENTER, 29646, US",,
NS_ed2f1214-5,,,,", ME",fhir_organization,"ME, USA",,
NS_c6a667b8-8,,,,", NH",fhir_organization,"NH, USA",,
NS_6be6b8af-f,,,,", MT",fhir_organization,"MT, USA",,
NS_05c1bc37-4,,,,",",fhir_organization,,,
NS_a8451599-c,,,,", PA",fhir_organization,"PA, US",,
NS_119c82b1-a,,,,", TX",fhir_organization,"TX, US",,
NS_50d01ee8-2,,,,", MI",fhir_organization,"MI, USA",,
NS_8798fcdc-3,,,,", CO",fhir_organization,"CO, USA",,
NS_9751b918-1,,,,", WY",fhir_organization,"WY, USA",,
NS_81b55ee4-0,,,,", NE",fhir_organization,"NE, USA",,
NS_dceb8884-7,,,,",",fhir_organization,,,
NS_9a3f5935-f,,,,", OH",fhir_organization,"OH, US",,
NS_d221222d-5,,,,", OR",fhir_organization,"OR, US",,
NS_8dd04572-0,,Orthopedic Surgery Center of Fox Valley,,",  54956",fhir_organization,"Orthopedic Surgery Center of Fox Valley, 54956, USA",,
NS_bd4140a2-0,,SRH Mobile Mammography,,",  29646-4071",fhir_organization,"SRH Mobile Mammography, 29646-4071, US",,
NS_33bda80c-e,,,,", IA",fhir_organization,"IA, US",,
NS_82b711e3-1,,,,", KS",fhir_organization,"KS, US",,
NS_de6855a7-9,,Texas Children's Pediatrics Austin Pediatrics,,", TX 78735",fhir_organization,"Texas Children's Pediatrics Austin Pediatrics, TX, 78735, US",,
NS_65617e2d-6,,,,", HI",fhir_organization,"HI, US",,
NS_573e4d66-c,,,,", HI",fhir_organization,"HI, US",,
NS_26cf7eff-3,,,,", IA",fhir_organization,"IA, USA",,
NS_47620b9f-a,,,,", WA",fhir_organization,"WA, USA",,
NS_69d2e4d3-4,,Ascension SE Wisconsin Hospital - St. Joseph,,",  53210",fhir_organization,"Ascension SE Wisconsin Hospital - St. Joseph, 53210, USA",,
NS_092d10fb-0,,,,", AL",fhir_organization,"AL, USA",,
NS_2db76b3e-b,,,,", ND",fhir_organization,"ND, US",,
NS_458dc59c-0,,,,", MN",fhir_organization,"MN, US",,
NS_31761973-d,,,,", SD",fhir_organization,"SD, US",,
NS_ded7dd93-5,,,,", IA",fhir_organization,"IA, US",,
NS_ff95a3e8-8,,,,", CA",fhir_organization,"CA, US",,
NS_ef1eb073-4,,,,", MT",fhir_organization,"MT, US",,
NS_72553d6a-e,,,,", NE",fhir_organization,"NE, US",,
NS_1a92f841-f,,,,", FL",fhir_organization,"FL, US",,
NS_a742d9f0-6,,,,", TX",fhir_organization,"TX, US",,
NS_3529e77b-c,,,,", LA",fhir_organization,"LA, US",,
NS_b5c77946-8,,,,", CA",fhir_organization,"CA, US",,
NS_f87b47d0-f,,,,", CA",fhir_organization,"CA, US",,
NS_495dcff1-4,,,,",",fhir_organization,,,
NS_9f67de8a-0,,,,", SC",fhir_organization,"SC, US",,
NS_d4da567b-a,,,,", CO",fhir_organization,"CO, US",,
NS_df3b19a4-4,,,,", UT",fhir_organization,"UT, US",,
NS_c9cea02f-c,,,,", KS",fhir_organization,"KS, US",,
NS_bcce049d-d,,,,", NM",fhir_organization,"NM, US",,
NS_d4b0fe72-a,,,,", OR",fhir_organization,"OR, US",,
NS_8ec7c54e-b,,,,", TX",fhir_organization,"TX, US",,
NS_fd25f9bd-3,,,,",",fhir_organization,,,
NS_3d2dca3f-a,,,,",",fhir_organization,,,
NS_bb7150a1-2,,,,", OR",fhir_organization,"OR, USA",,
NS_6e4733a8-a,,CVS/minuteclinic - New England,,",  01540",fhir_organization,"CVS/minuteclinic - New England, 01540, US",,
NS_ca48f412-e,,,,", FL",fhir_organization,"FL, US",,
NS_51e195e2-c,,SMG-ADVANCED CARDIOLOGY ASSOCIATES-LAURENS,,",  29325-7530",fhir_organization,"SMG-ADVANCED CARDIOLOGY ASSOCIATES-LAURENS, 29325-7530, US",,
NS_5a111bee-3,,,,", MO",fhir_organization,"MO, US",,
NS_b00e0056-6,,,,", NY",fhir_organization,"NY, US",,
NS_a319eb47-e,,,,", FL",fhir_organization,"FL, US",,
NS_043df4da-d,,Texas Children's Pediatrics Pasedena,,", TX 77505",fhir_organization,"Texas Children's Pediatrics Pasedena, TX, 77505, US",,
NS_df6b4bde-f,,Texas Childrens Maternal Fetal Medicine - Lufkin Telemedicine Cl,,", TX 75904",fhir_organization,"Texas Childrens Maternal Fetal Medicine - Lufkin Telemedicine Clinic, TX, 75904, US",,
NS_c24cf731-8,,CVS/minuteclinic - New York City,,",  07647",fhir_organization,"CVS/minuteclinic - New York City, 07647, US",,
NS_39014afe-c,,,,",",fhir_organization,,,
NS_99557557-1,,,,", PA",fhir_organization,"PA, US",,
NS_f071bab5-a,,,,", WV",fhir_organization,"WV, US",,
NS_a4aab21d-e,,,,", NY",fhir_organization,"NY, US",,
NS_283cb626-4,,,,", TX",fhir_organization,"TX, US",,
NS_cfcbcb9f-c,,CVS/minuteclinic - Central SC,,", SC 29123",fhir_organization,"CVS/minuteclinic - Central SC, SC, 29123, US",,
NS_b0f4db50-3,,,,", CA",fhir_organization,"CA, US",,
NS_2ad8a2df-6,,SELF REGIONAL ORTHOPAEDICS OF LAKELANDS,,",  29646-2315",fhir_organization,"SELF REGIONAL ORTHOPAEDICS OF LAKELANDS, 29646-2315, US",,
NS_e5751cdf-c,,,,", MN",fhir_organization,"MN, US",,
NS_f3f73388-7,,,,",",fhir_organization,,,
NS_0edf1e08-0,,,,", WA",fhir_organization,"WA, USA",,
NS_b6c81bc0-d,,Barnes West Medical Consultants,,",  63141",fhir_organization,"Barnes West Medical Consultants, 63141, USA",,
NS_44f27049-0,,,,", VA",fhir_organization,"VA, US",,
NS_77fd9cae-7,,,,", CT",fhir_organization,"CT, US",,
NS_739554c1-d,,,,", IL",fhir_organization,"IL, US",,
NS_1eb9a4f5-1,,,,", WA",fhir_organization,"WA, USA",,
NS_c1b88056-0,,,,", IL",fhir_organization,"IL, US",,
NS_286968d0-5,,,,", CA",fhir_organization,"CA, USA",,
NS_277e972c-8,,,,", OR",fhir_organization,"OR, USA",,
NS_6e0cb67d-2,,,,", NV",fhir_organization,"NV, USA",,
NS_2b703720-2,,Quartz,,",  53583",fhir_organization,"Quartz, 53583",,
NS_ea07abbb-b,,,,", IL",fhir_organization,"IL, US",,
NS_4cd13f7a-c,,,,", MI",fhir_organization,"MI, US",,
NS_d095d060-a,,,,", WA",fhir_organization,"WA, USA",,
NS_c867954c-4,,,,", MT",fhir_organization,"MT, USA",,
NS_7eaf79a8-d,,,,", ID",fhir_organization,"ID, USA",,
NS_27775fe6-6,,,,", OR",fhir_organization,"OR, USA",,
NS_f2bb6181-6,,,,", NJ",fhir_organization,"NJ, US",,
NS_a3caf806-9,,,,", CA",fhir_organization,"CA, US",,
NS_74acd127-2,,,,", TX",fhir_organization,"TX, US",,
NS_fae303ef-4,,,,", GA",fhir_organization,"GA, USA",,
NS_7c812796-c,,,,", NC",fhir_organization,"NC, US",,
NS_e07e2d1b-5,,,,", IL",fhir_organization,"IL, USA",,
NS_62b050ff-6,,,,",",fhir_organization,,,
NS_5f5c43e8-4,,,,",",fhir_organization,,,
NS_464b16a7-0,,,,", TN",fhir_organization,"TN, US",,
NS_12bcc712-c,,,,",",fhir_organization,,,
NS_7fb506e3-1,,,,", WV",fhir_organization,"WV, US",,
NS_0b62c650-9,,,,", PA",fhir_organization,"PA, US",,
NS_16bb9233-d,,,,", OH",fhir_organization,"OH, US",,
NS_546c6820-a,,,,", VA",fhir_organization,"VA, US",,
NS_4a950430-0,,,,", MD",fhir_organization,"MD, US",,
NS_f4c454c4-4,,Neurology Associates,,",  63131",fhir_organization,"Neurology Associates, 63131, USA",,
NS_8255946c-a,,,,",",fhir_organization,,,
NS_cb24ad05-6,,,,", IL",fhir_organization,"IL, US",,
NS_4fe5a842-9,,,,", OR",fhir_organization,"OR, US",,
NS_f07f84b3-6,,Lurie Children's at Plainfield,,"Plainfield,  60585",fhir_organization,"Lurie Children's at Plainfield, Plainfield, 60585, US",,
NS_193740df-c,,,,", CA",fhir_organization,"CA, US",,
NS_4aeded4d-3,,,,", NJ",fhir_organization,"NJ, US",,
NS_d87d1111-2,,,,", DE",fhir_organization,"DE, US",,
NS_a30f6125-4,,,,", FL",fhir_organization,"FL, US",,
NS_a7731380-3,,,,", PA",fhir_organization,"PA, US",,
NS_f662150a-2,,,,", SD",fhir_organization,"SD, US",,
NS_ba3f1389-2,,,,", WY",fhir_organization,"WY, US",,
NS_e235f582-8,,,,", OR",fhir_organization,"OR, US",,
NS_c60524fa-4,,,,", NJ",fhir_organization,"NJ, USA",,
NS_d7b1602b-9,,Loyola Center for Health at Oak Park North,,",  60455",fhir_organization,"Loyola Center for Health at Oak Park North, 60455, US",,
NS_9c5dbd07-1,,,,", WI",fhir_organization,"WI, US",,
NS_db5b2f07-c,,,,", CA",fhir_organization,"CA, US",,
NS_718d4f4f-b,,,,",",fhir_organization,,,
NS_57052757-2,,,,",",fhir_organization,,,
NS_e2afe627-5,,,,", OH",fhir_organization,"OH, USA",,
NS_9d133065-0,,,,", CA",fhir_organization,"CA, US",,
NS_a3d1eb6e-a,,,,", TX",fhir_organization,"TX, US",,
NS_4874bbca-d,,,,", WA",fhir_organization,"WA, US",,
NS_2c54069c-c,,,,", IL",fhir_organization,"IL, US",,
NS_feebb0c5-4,,,,",",fhir_organization,,,
NS_373cf663-8,,,,",",fhir_organization,,,
NS_ee32edf3-a,,,,", OR",fhir_organization,"OR, US",,
NS_64bfcef8-8,,Loyola Center for Health on Roosevelt Road,,",  60540",fhir_organization,"Loyola Center for Health on Roosevelt Road, 60540, US",,
NS_d1188060-4,,Presence Health,,"CHICAGO,  60016",fhir_organization,"Presence Health, CHICAGO, 60016, US",,
NS_c61d0558-4,,SELF REGIONAL BEHAVIORAL HEALTH,,",  29646",fhir_organization,"SELF REGIONAL BEHAVIORAL HEALTH, 29646, US",,
NS_b4db05f1-7,,,,",",fhir_organization,,,
NS_8650e916-6,,,,", NC",fhir_organization,"NC, US",,
NS_556846b3-8,,,,",",fhir_organization,,,
NS_868ea1e0-a,,,,", NJ",fhir_organization,"NJ, US",,
NS_2dc4a5a4-4,,,,", OR",fhir_organization,"OR, USA",,
NS_2adea433-2,,CVS/minuteclinic - Tampa Area,,",  33620",fhir_organization,"CVS/minuteclinic - Tampa Area, 33620, US",,
NS_23819775-1,,Texas Children's Pediatrics Barker Cypress,,", TX 77433",fhir_organization,"Texas Children's Pediatrics Barker Cypress, TX, 77433, US",,
NS_c4974f32-3,,,,", OR",fhir_organization,"OR, US",,
NS_43c2f539-c,,,,", NY",fhir_organization,"NY, USA",,
NS_3f49b960-e,,,,", OR",fhir_organization,"OR, USA",,
NS_ed112f03-5,,,,", FL",fhir_organization,"FL, US",,
NS_fbf58466-e,,,,", NY",fhir_organization,"NY, USA",,
NS_2ac3bd0f-9,,,,",",fhir_organization,,,
NS_eae3ac31-5,,CVS/minuteclinic - Southern New Hampshire,,",  03276",fhir_organization,"CVS/minuteclinic - Southern New Hampshire, 03276, US",,
NS_159faafb-e,,,,", OK",fhir_organization,"OK, US",,
NS_07d90e40-e,,,,", WA",fhir_organization,"WA, USA",,
NS_079f838c-4,,,,", NJ",fhir_organization,"NJ, US",,
NS_8296f681-f,,,,",",fhir_organization,,,
NS_1d6eb1ff-c,,,,", ID",fhir_organization,"ID, US",,
NS_e26fcf34-6,,,,", FL",fhir_organization,"FL, US",,
NS_b07f16df-3,,,,", GA",fhir_organization,"GA, US",,
NS_4960b216-0,,,,", CT",fhir_organization,"CT, US",,
NS_9353e29d-5,,,,", PA",fhir_organization,"PA, US",,
NS_e2b06ee6-5,,,,", IA",fhir_organization,"IA, US",,
NS_3ba4f7f1-7,,,,", OH",fhir_organization,"OH, US",,
NS_53d8848e-2,,,,", MI",fhir_organization,"MI, US",,
NS_ef16aaa0-5,,,,", NY",fhir_organization,"NY, US",,
NS_b3175926-c,,,,", IN",fhir_organization,"IN, US",,
NS_c9b0711d-0,,,,", DE",fhir_organization,"DE, US",,
NS_1c7a6ec7-4,,,,", MA",fhir_organization,"MA, US",,
NS_91731ff7-9,,,,", OR",fhir_organization,"OR, US",,
NS_06f24696-6,,,,", MD",fhir_organization,"MD, US",,
NS_299ffba6-d,,,,", CA",fhir_organization,"CA, US",,
NS_264dccf7-3,,,,", IL",fhir_organization,"IL, US",,
NS_73b8756d-c,,,,", AL",fhir_organization,"AL, US",,
NS_29ccad72-0,,,,", LA",fhir_organization,"LA, US",,
NS_1f6a95a3-a,,,,", TX",fhir_organization,"TX, US",,
NS_6ab08b56-5,,,,", NJ",fhir_organization,"NJ, US",,
NS_37f11ab9-9,,,,", NC",fhir_organization,"NC, US",,
NS_f5c802e0-9,,Sullivan Clinic,,",  63080",fhir_organization,"Sullivan Clinic, 63080, USA",,
NS_f71db69d-c,,SELF REGIONAL IMAGING CENTER,,",  29646-3808",fhir_organization,"SELF REGIONAL IMAGING CENTER, 29646-3808, US",,
NS_5132b7cf-9,,,,", WI",fhir_organization,"WI, US",,
NS_46708e9a-f,,,,", MS",fhir_organization,"MS, USA",,
NS_c00bd668-b,,Penn Medicine for Maryland,,", MD 20810",fhir_organization,"Penn Medicine for Maryland, MD, 20810, USA",,
NS_0e92c28b-4,,Lurie Children's at Lincoln Square,,"Chicago,  60625",fhir_organization,"Lurie Children's at Lincoln Square, Chicago, 60625, US",,
NS_d0ebb209-2,,,,", CA",fhir_organization,"CA, US",,
NS_6fd21048-7,,"Neuroscience, Orthopaedic and Wellness (NOW) Center",,",  23233",fhir_organization,"Neuroscience, Orthopaedic and Wellness (NOW) Center, 23233, US",,
NS_dd0df6dc-0,,Gastroenterology Consultants,,",  63131",fhir_organization,"Gastroenterology Consultants, 63131, USA",,
NS_e0431869-a,,,,", FL",fhir_organization,"FL, US",,
NS_7667dcf1-1,,CVS/minuteclinic - Charlotte/Winston-Salem,,",  28147",fhir_organization,"CVS/minuteclinic - Charlotte/Winston-Salem, 28147, US",,
NS_e58680ee-8,,CVS/minuteclinic - Central VA,,",  24083",fhir_organization,"CVS/minuteclinic - Central VA, 24083, US",,
NS_8e0b89f0-c,,Montefiore Medical Center,,", NY 10467",fhir_organization,"Montefiore Medical Center, NY, 10467, US",,
NS_4a0b1139-2,,,,",",fhir_organization,USA,,
NS_7702de32-d,,,,",",fhir_organization,USA,,
NS_302b3d30-1,,,,",",fhir_organization,USA,,
NS_b705706f-6,,,,",",fhir_organization,USA,,
NS_d9cd2226-7,,,,",",fhir_organization,USA,,
NS_6a8ab1e7-1,,,,",",fhir_organization,USA,,
NS_ae9fdeef-9,,,,",",fhir_organization,USA,,
NS_d4ec5000-4,,,,",",fhir_organization,USA,,
NS_eb68f7b4-0,,,,",",fhir_organization,USA,,
NS_8bf82300-6,,,,",",fhir_organization,USA,,
NS_78ea0c12-5,,,,",",fhir_organization,USA,,
NS_5d6129b5-a,,,,",",fhir_organization,USA,,
NS_b1394971-e,,,,",",fhir_organization,USA,,
NS_589158f3-1,,,,",",fhir_organization,USA,,
NS_7194cf79-9,,,,",",fhir_organization,USA,,
NS_bfe4117e-d,,,,",",fhir_organization,USA,,
NS_fcdbae81-e,,,,",",fhir_organization,USA,,
NS_acf3760b-6,,,,",",fhir_organization,USA,,
NS_55d36229-1,,,,",",fhir_organization,USA,,
NS_b8a032c7-9,,,,",",fhir_organization,USA,,
NS_7f26ceab-0,,,,",",fhir_organization,USA,,
NS_b663cc98-e,,,,",",fhir_organization,USA,,
NS_48e6e726-1,,,,",",fhir_organization,USA,,
NS_1532c98c-2,,,,",",fhir_organization,USA,,
NS_712aea66-8,,,,",",fhir_organization,USA,,
NS_2b00c9dc-c,,,,",",fhir_organization,USA,,
NS_69668b9e-7,,,,",",fhir_organization,USA,,
NS_be60318e-7,,,,",",fhir_organization,USA,,
NS_28f86ebe-2,,,,",",fhir_organization,USA,,
NS_7af5c236-0,,,,",",fhir_organization,USA,,
NS_74dc8884-c,,,,",",fhir_organization,USA,,
NS_ff018192-5,,,,",",fhir_organization,USA,,
NS_9ac51e0d-2,,,,",",fhir_organization,USA,,
NS_ff48457a-a,,,,",",fhir_organization,USA,,
NS_11a98afb-a,,,,",",fhir_organization,USA,,
NS_6912dfa3-2,,,,",",fhir_organization,USA,,
NS_d99e6e39-c,,,,",",fhir_organization,USA,,
NS_f6a1a8eb-8,,,,",",fhir_organization,USA,,
NS_d499fb3c-f,,,,",",fhir_organization,USA,,
NS_310a1c39-d,,,,",",fhir_organization,USA,,
NS_00b4c4e5-6,,,,",",fhir_organization,USA,,
NS_d0455abf-e,,,,",",fhir_organization,USA,,
NS_eca9250e-d,,,,",",fhir_organization,USA,,
NS_ad2e5b5d-b,,,,",",fhir_organization,USA,,
NS_474d143f-7,,,,",",fhir_organization,USA,,
NS_0c65c6ae-3,,,,",",fhir_organization,USA,,
NS_03560c4e-d,,,,",",fhir_organization,USA,,
NS_b3780ce0-7,,,,",",fhir_organization,USA,,
NS_f09d002f-6,,,,",",fhir_organization,USA,,
NS_6633e499-6,,,,",",fhir_organization,USA,,
NS_b48d118f-8,,,,",",fhir_organization,USA,,
NS_971cbcf0-9,,,,",",fhir_organization,USA,,
NS_d5306e7d-f,,,,",",fhir_organization,USA,,
NS_8ab7983c-c,,,,",",fhir_organization,USA,,
NS_875aeee7-4,,,,",",fhir_organization,USA,,
NS_50bb0a97-7,,,,",",fhir_organization,USA,,
NS_75a64445-6,,,,",",fhir_organization,USA,,
NS_c5a5959b-e,,,,",",fhir_organization,USA,,
NS_bace194e-d,,,,",",fhir_organization,USA,,
NS_e7d6fa97-f,,,,",",fhir_organization,USA,,
NS_ccdf0608-5,,,,",",fhir_organization,USA,,
NS_98233b08-d,,,,",",fhir_organization,USA,,
NS_61ea6a21-0,,,,",",fhir_organization,USA,,
NS_f8a36b65-3,,,,",",fhir_organization,USA,,
NS_0e946102-c,,,,",",fhir_organization,USA,,
NS_ddd70a47-f,,,,",",fhir_organization,USA,,
NS_a04fb55c-1,,,,",",fhir_organization,USA,,
NS_e5409915-d,,,,",",fhir_organization,USA,,
NS_421594c0-d,,,,",",fhir_organization,USA,,
NS_9976d550-1,,,,",",fhir_organization,USA,,
NS_27a5834d-9,,,,",",fhir_organization,USA,,
NS_4bdcf4cd-f,,,,",",fhir_organization,USA,,
NS_01f0be0e-1,,,,",",fhir_organization,USA,,
NS_ea627037-4,,,,",",fhir_organization,USA,,
NS_3b3561e8-c,,,,",",fhir_organization,USA,,
NS_9be5cf0e-6,,,,",",fhir_organization,USA,,
